datetime,symbol,open,high,low,close,volume
2025-09-18 17:45:00,MCX:GOLD1!,109628.0,109797.0,109628.0,109783.0,124.0
2025-09-18 18:00:00,MCX:GOLD1!,109727.0,109739.0,109621.0,109707.0,416.0
2025-09-18 18:15:00,MCX:GOLD1!,109707.0,109736.0,109584.0,109584.0,112.0
2025-09-18 18:30:00,MCX:GOLD1!,109555.0,109595.0,109363.0,109453.0,358.0
2025-09-18 18:45:00,MCX:GOLD1!,109453.0,109520.0,109300.0,109318.0,239.0
2025-09-18 19:00:00,MCX:GOLD1!,109348.0,109348.0,108781.0,108789.0,920.0
2025-09-18 19:15:00,MCX:GOLD1!,108781.0,109100.0,108730.0,109061.0,1058.0
2025-09-18 19:30:00,MCX:GOLD1!,109066.0,109175.0,108941.0,109041.0,333.0
2025-09-18 19:45:00,MCX:GOLD1!,109000.0,109020.0,108842.0,108899.0,299.0
2025-09-18 20:00:00,MCX:GOLD1!,108901.0,109077.0,108875.0,109050.0,184.0
2025-09-18 20:15:00,MCX:GOLD1!,109033.0,109116.0,108950.0,108950.0,82.0
2025-09-18 20:30:00,MCX:GOLD1!,108955.0,109030.0,108905.0,108974.0,97.0
2025-09-18 20:45:00,MCX:GOLD1!,108970.0,109034.0,108925.0,108936.0,70.0
2025-09-18 21:00:00,MCX:GOLD1!,108948.0,109002.0,108948.0,108975.0,39.0
2025-09-18 21:15:00,MCX:GOLD1!,108974.0,109046.0,108953.0,109010.0,90.0
2025-09-18 21:30:00,MCX:GOLD1!,109003.0,109090.0,109003.0,109089.0,80.0
2025-09-18 21:45:00,MCX:GOLD1!,109089.0,109189.0,109077.0,109077.0,147.0
2025-09-18 22:00:00,MCX:GOLD1!,109077.0,109100.0,109040.0,109072.0,30.0
2025-09-18 22:15:00,MCX:GOLD1!,109060.0,109155.0,109060.0,109117.0,33.0
2025-09-18 22:30:00,MCX:GOLD1!,109127.0,109130.0,109079.0,109085.0,21.0
2025-09-18 22:45:00,MCX:GOLD1!,109085.0,109110.0,109066.0,109099.0,27.0
2025-09-18 23:00:00,MCX:GOLD1!,109080.0,109100.0,109050.0,109055.0,50.0
2025-09-18 23:15:00,MCX:GOLD1!,109059.0,109080.0,109025.0,109068.0,145.0
2025-09-19 09:00:00,MCX:GOLD1!,109678.0,109678.0,109158.0,109397.0,251.0
2025-09-19 09:15:00,MCX:GOLD1!,109399.0,109402.0,109339.0,109385.0,155.0
